name,link,id,tags
Beautiful Numbers,https://www.spoj.com/problems/BNUMBERS,BNUMBERS,[]
Reverse,https://www.spoj.com/problems/RREVERSE,RREVERSE,[]
Fibonacci Easy,https://www.spoj.com/problems/FIBEASY,FIBEASY,[]
Omar’s Training I,https://www.spoj.com/problems/IJGI,IJGI,[]
FIZZBUZZ (Easy),https://www.spoj.com/problems/FIZZBUZZ,FIZZBUZZ,[]
Sum of Powers,https://www.spoj.com/problems/SUMPOWK1,SUMPOWK1,[]
Find Right Triangle,https://www.spoj.com/problems/FINDTRI,FINDTRI,[]
Easy Wavy Routes,https://www.spoj.com/problems/TC000000,TC000000,[]
Add and Multiply,https://www.spoj.com/problems/TCCCCCC1,TCCCCCC1,[]
Team Queue,https://www.spoj.com/problems/TKTKTKKT,TKTKTKKT,[]
Bribe the Prisoners(Easy),https://www.spoj.com/problems/GCJ1C9CS,GCJ1C9CS,[]
PAIRS,https://www.spoj.com/problems/AU7_1,AU7_1,[]
SERVERS,https://www.spoj.com/problems/AU7_2,AU7_2,[]
THE BOARD,https://www.spoj.com/problems/AU7_3,AU7_3,[]
ALIENS AND COWS,https://www.spoj.com/problems/AU7_4,AU7_4,[]
HAIRY FLU,https://www.spoj.com/problems/AU7_6,AU7_6,[]
Equation 2,https://www.spoj.com/problems/PEQ2,PEQ2,[]
Find The Number,https://www.spoj.com/problems/FTN1,FTN1,[]
Minimum Step To One,https://www.spoj.com/problems/MST1,MST1,[]
Make It Simple,https://www.spoj.com/problems/SIMPLE,SIMPLE,[]
GEEK In The Army,https://www.spoj.com/problems/GEEK,GEEK,[]
So Close!,https://www.spoj.com/problems/CLOSE,CLOSE,[]
Summation of Multiples (hard),https://www.spoj.com/problems/SUM1HARD,SUM1HARD,[]
"Tutorial for ""Your Rank is Pure (EXTREME ver)""",https://www.spoj.com/problems/BUGTEST,BUGTEST,[]
Rock Paper Scissors Fox,https://www.spoj.com/problems/UOFTAA,UOFTAA,[]
The Super Mario Blues,https://www.spoj.com/problems/UOFTBA,UOFTBA,[]
simple calculation,https://www.spoj.com/problems/KIMO2,KIMO2,[]
Bacteria(Easy),https://www.spoj.com/problems/GCJ102CE,GCJ102CE,[]
World Cup 2010(Easy),https://www.spoj.com/problems/GCJ102BE,GCJ102BE,[]
The Brain-Folk Computer,https://www.spoj.com/problems/BFBINADD,BFBINADD,[]
Changing formation,https://www.spoj.com/problems/OIA1002,OIA1002,[]
primes triangle (I),https://www.spoj.com/problems/PTRI2,PTRI2,[]
primes triangle (II),https://www.spoj.com/problems/PTR22,PTR22,[]
The Iteration,https://www.spoj.com/problems/ITERA,ITERA,[]
BUBT Programming Club,https://www.spoj.com/problems/BUBTPC,BUBTPC,[]
PETERHOUSE,https://www.spoj.com/problems/HOUSE1,HOUSE1,[]
Big Fact,https://www.spoj.com/problems/BIGFACT,BIGFACT,[]
Help The Scorers,https://www.spoj.com/problems/CRIC,CRIC,[]
Strong Number,https://www.spoj.com/problems/STRONGN,STRONGN,[]
Digit Dilemma,https://www.spoj.com/problems/DIGITD,DIGITD,[]
Nabid Loves Palindromic String,https://www.spoj.com/problems/PALINS,PALINS,[]
Number Game,https://www.spoj.com/problems/NUMBERG,NUMBERG,[]
Color The Big Wall,https://www.spoj.com/problems/CTBW,CTBW,[]
Triangle,https://www.spoj.com/problems/TRYANGLE,TRYANGLE,[]
Easy One For Cartman,https://www.spoj.com/problems/AKVISM01,AKVISM01,[]
Butters Counting Problem,https://www.spoj.com/problems/AKVISM02,AKVISM02,[]
Kyle Makes a List,https://www.spoj.com/problems/AKVISM03,AKVISM03,[]
Cartman Reverses Strings 200 pts,https://www.spoj.com/problems/AKVQLD01,AKVQLD01,[]
XÓA SỐ,https://www.spoj.com/problems/PPXOASO,PPXOASO,[]
Raise the Power 300 pts,https://www.spoj.com/problems/AKVQLD02,AKVQLD02,[]
After Hard Party,https://www.spoj.com/problems/AHP,AHP,[]
Fear of Three for Ross 200 points,https://www.spoj.com/problems/AKVRRI01,AKVRRI01,[]
Joey is Confused 300 points,https://www.spoj.com/problems/AKVRRI02,AKVRRI02,[]
Alien City,https://www.spoj.com/problems/ALIENCTY,ALIENCTY,[]
Joey the President 500 points,https://www.spoj.com/problems/AKVRRI03,AKVRRI03,[]
Stan wants to know the Time 200 pts,https://www.spoj.com/problems/AKVDDN01,AKVDDN01,[]
Cartman the Lazy Kid 350 pts,https://www.spoj.com/problems/AKVDDN02,AKVDDN02,[]
Butters solves Recurrences 450 pts,https://www.spoj.com/problems/AKVDDN03,AKVDDN03,[]
Triangles,https://www.spoj.com/problems/TRNG,TRNG,[]
Play with Strings,https://www.spoj.com/problems/SURBHI,SURBHI,[]
Close to Zero,https://www.spoj.com/problems/CLTZERO,CLTZERO,[]
Bullseye,https://www.spoj.com/problems/GNYR04,GNYR04,[]
Easter festival date,https://www.spoj.com/problems/EASTERD,EASTERD,[]
Cartman Stole Cookies 200 Points,https://www.spoj.com/problems/AKVDHN01,AKVDHN01,[]
Butters and Magical Numbers 375 Points,https://www.spoj.com/problems/AKVDHN02,AKVDHN02,[]
Kyle Types Text 425 Points,https://www.spoj.com/problems/AKVDHN03,AKVDHN03,[]
Joey is Hungry 200 pts,https://www.spoj.com/problems/AKVHYD01,AKVHYD01,[]
Ross got a puzzle 400 pts,https://www.spoj.com/problems/AKVHYD02,AKVHYD02,[]
India has a Plan 400 pts,https://www.spoj.com/problems/AKVHYD03,AKVHYD03,[]
Large Digit Sum,https://www.spoj.com/problems/LDIGSUM,LDIGSUM,[]
A XOR Problem,https://www.spoj.com/problems/AKVLKO01,AKVLKO01,[]
Number Magic I,https://www.spoj.com/problems/SNGNM1,SNGNM1,[]
Kth Largest Candy Packet,https://www.spoj.com/problems/KLARGE,KLARGE,[]
Changing Words,https://www.spoj.com/problems/AKVLKO02,AKVLKO02,[]
Geeky World,https://www.spoj.com/problems/AKVLKO03,AKVLKO03,[]
Replace Letters,https://www.spoj.com/problems/RLETTER,RLETTER,[]
Binary representation,https://www.spoj.com/problems/BINREP,BINREP,[]
Transposition of string,https://www.spoj.com/problems/PRLOTS,PRLOTS,[]
Coder Express Le!!,https://www.spoj.com/problems/CODERE1,CODERE1,[]
Coder Express 2!!,https://www.spoj.com/problems/CODERE2,CODERE2,[]
Coder Express 5!!,https://www.spoj.com/problems/CODERE5,CODERE5,[]
Simple Pattern !!,https://www.spoj.com/problems/PATTERN1,PATTERN1,[]
Transform the String,https://www.spoj.com/problems/VOWCON,VOWCON,[]
Fair in coinsland !!,https://www.spoj.com/problems/FAIR,FAIR,[]
Exercise,https://www.spoj.com/problems/EXERCISE,EXERCISE,[]
Help the Librarian of ISM 200 Points,https://www.spoj.com/problems/AKVMSFT1,AKVMSFT1,[]
Even and odd,https://www.spoj.com/problems/SIMPLE1,SIMPLE1,[]
Appreciating Guards in ISM 375 Points,https://www.spoj.com/problems/AKVMSFT2,AKVMSFT2,[]
BRVT - Math Team Collection 2013,https://www.spoj.com/problems/LDCSUMAB,LDCSUMAB,[]
Do Not Drink Too Much in Cubbes 425 Points,https://www.spoj.com/problems/AKVMSFT3,AKVMSFT3,[]
Angular Relationship,https://www.spoj.com/problems/ATAN,ATAN,[]
Sorting,https://www.spoj.com/problems/SART,SART,[]
SWEET PAIRS,https://www.spoj.com/problems/SWPAIR,SWPAIR,[]
Magical Names,https://www.spoj.com/problems/MAGICNAM,MAGICNAM,[]
UNIQUE ALPHABETS,https://www.spoj.com/problems/UNIQCHAR,UNIQCHAR,[]
Even Odd Digit,https://www.spoj.com/problems/EOD,EOD,[]
Sums Decompositions,https://www.spoj.com/problems/DECSUMS,DECSUMS,[]
Sieve of Eratosthenes,https://www.spoj.com/problems/PRIMEN,PRIMEN,[]
Encrypt the String,https://www.spoj.com/problems/CCIPHER,CCIPHER,[]
Heart Smuggler,https://www.spoj.com/problems/HEARTS,HEARTS,[]
Sieve Of Erasthosthenes,https://www.spoj.com/problems/PRIMEN1,PRIMEN1,[]
Encrypt the String,https://www.spoj.com/problems/CCIPHER1,CCIPHER1,[]
AP or NOT,https://www.spoj.com/problems/LCPC1,LCPC1,[]
Dots,https://www.spoj.com/problems/DOTS,DOTS,[]
3 Fibonacci sum,https://www.spoj.com/problems/FIB3,FIB3,[]
Super Over,https://www.spoj.com/problems/SUPOVR,SUPOVR,[]
Help Pikachu,https://www.spoj.com/problems/PIKACHU,PIKACHU,[]
Pascal Triangle,https://www.spoj.com/problems/PAS,PAS,[]
Coprime Again Easy Version,https://www.spoj.com/problems/IITKWPCQ,IITKWPCQ,[]
MIKE AND RACHAEL,https://www.spoj.com/problems/NITK01,NITK01,[]
BOSSACT,https://www.spoj.com/problems/BOSSACT,BOSSACT,[]
HACKERS AND KILLER NUMBER,https://www.spoj.com/problems/NITK02,NITK02,[]
DEEPIKA AND HER BANK ACCOUNT,https://www.spoj.com/problems/NITK04,NITK04,[]
FRUITS AND VEGETABLE,https://www.spoj.com/problems/NITK05,NITK05,[]
Help Santa,https://www.spoj.com/problems/HLPSANTA,HLPSANTA,[]
Totla Baba! (Easy),https://www.spoj.com/problems/TOTLA,TOTLA,[]
A Mushroom Adventure,https://www.spoj.com/problems/DCEPC11A,DCEPC11A,[]
DCE Networks,https://www.spoj.com/problems/DCEPC11D,DCEPC11D,[]
Game of Words,https://www.spoj.com/problems/DCEPC11G,DCEPC11G,[]
Sir and The Super Over Tale,https://www.spoj.com/problems/OVER,OVER,[]
Horrible Problem,https://www.spoj.com/problems/DCEPC11H,DCEPC11H,[]
Trener,https://www.spoj.com/problems/TRENER,TRENER,[]
Creativity,https://www.spoj.com/problems/CREATE,CREATE,[]
Takeshis Maze,https://www.spoj.com/problems/TAKESHI,TAKESHI,[]
Elections,https://www.spoj.com/problems/TAP2013B,TAP2013B,[]
Split the number,https://www.spoj.com/problems/SPLITNUM,SPLITNUM,[]
Divisors,https://www.spoj.com/problems/TJUT1,TJUT1,[]
Baza,https://www.spoj.com/problems/SKBAZA,SKBAZA,[]
Backwards alphabetized epigrams,https://www.spoj.com/problems/EPIGRAMS,EPIGRAMS,[]
Name Scraping,https://www.spoj.com/problems/NSA,NSA,[]
Count the Pairs,https://www.spoj.com/problems/PAIRS1,PAIRS1,"['sorting', 'array', 'binary-search']"
Non-Square Free Numbers,https://www.spoj.com/problems/IE3,IE3,[]
Pokemon Auction,https://www.spoj.com/problems/COLOR3,COLOR3,[]
The new species,https://www.spoj.com/problems/POPO,POPO,[]
The Wicked Employer,https://www.spoj.com/problems/WICKEMP,WICKEMP,[]
Goodness of Numbers,https://www.spoj.com/problems/GOODNESS,GOODNESS,[]
Sir and the Cooks,https://www.spoj.com/problems/CSHOWE,CSHOWE,[]
Sachin Loves Boundaries,https://www.spoj.com/problems/CSHOWH,CSHOWH,[]
Sir and Chess1,https://www.spoj.com/problems/CSHOWF1,CSHOWF1,[]
Learn to Add,https://www.spoj.com/problems/LTOADD,LTOADD,[]
Fairchild Drive,https://www.spoj.com/problems/FAIRCHIL,FAIRCHIL,[]
Anubis wants to know how many,https://www.spoj.com/problems/PR003001,PR003001,[]
"Come on, it is just a power of two!",https://www.spoj.com/problems/PR003003,PR003003,[]
tropgard,https://www.spoj.com/problems/TROPGARD,TROPGARD,[]
A True Patriot,https://www.spoj.com/problems/DCEPC12A,DCEPC12A,[]
Computer Graphics,https://www.spoj.com/problems/DCEPC12C,DCEPC12C,[]
Interview Time,https://www.spoj.com/problems/DCEPC12I,DCEPC12I,[]
Calculate your GPA,https://www.spoj.com/problems/GPACALC,GPACALC,[]
SLEEPIN,https://www.spoj.com/problems/SLEEPIN,SLEEPIN,[]
Lights Out,https://www.spoj.com/problems/KAMLIGHT,KAMLIGHT,[]
Test Xor,https://www.spoj.com/problems/TESTXOR,TESTXOR,[]
Test Binary to Hexadecimal Converting,https://www.spoj.com/problems/TESTCON0,TESTCON0,[]
Counting Points In Rectangles,https://www.spoj.com/problems/CPIR,CPIR,[]
Quest for bananas!,https://www.spoj.com/problems/ALVASCIS,ALVASCIS,[]
Rubike’s Cube,https://www.spoj.com/problems/BLVASCIS,BLVASCIS,[]
The Smurfs,https://www.spoj.com/problems/CLVASCIS,CLVASCIS,[]
Arab Cleaning Masters,https://www.spoj.com/problems/DLVASCIS,DLVASCIS,[]
Aya the new contestant,https://www.spoj.com/problems/ELVASCIS,ELVASCIS,[]
Koko,https://www.spoj.com/problems/FLVASCIS,FLVASCIS,[]
Mohamed and Ali Baba,https://www.spoj.com/problems/GLVASCIS,GLVASCIS,[]
Bombings _ Bombings Everywhere,https://www.spoj.com/problems/HLVASCIS,HLVASCIS,[]
Atito’s family,https://www.spoj.com/problems/ILVASCIS,ILVASCIS,[]
Tau In World Final,https://www.spoj.com/problems/JLVASCIS,JLVASCIS,[]
Salama’s Birthday,https://www.spoj.com/problems/KLVASCIS,KLVASCIS,[]
Journey to the center of the earth,https://www.spoj.com/problems/LLVASCIS,LLVASCIS,[]
Robert Langdon & Sign Queue,https://www.spoj.com/problems/RLSIGNQ,RLSIGNQ,[]
Kimo and Divisors,https://www.spoj.com/problems/KIMODIV,KIMODIV,[]
Double Primes,https://www.spoj.com/problems/DBLPRM,DBLPRM,[]
Counting Bits,https://www.spoj.com/problems/BITS,BITS,[]
ASCII 1,https://www.spoj.com/problems/ASCII1,ASCII1,[]
SO SIMPLE!!!,https://www.spoj.com/problems/SS,SS,[]
Good Mixture!!!,https://www.spoj.com/problems/GM,GM,[]
First Char,https://www.spoj.com/problems/FSTCHAR,FSTCHAR,[]
Problem1,https://www.spoj.com/problems/CODEM1,CODEM1,['simple-math']
Problem2,https://www.spoj.com/problems/CODEM2,CODEM2,"['math', 'probability-theory']"
Problem3,https://www.spoj.com/problems/CODEM3,CODEM3,['array']
Problem5,https://www.spoj.com/problems/CODEM5,CODEM5,"['math', 'dynamic-programming', 'recursion']"
Problem6,https://www.spoj.com/problems/CODEM6,CODEM6,['text-processing']
Math assignment,https://www.spoj.com/problems/WLVASCIS,WLVASCIS,[]
A Research Project,https://www.spoj.com/problems/UOFTCA,UOFTCA,[]
A Careful Reply,https://www.spoj.com/problems/UOFTCB,UOFTCB,[]
Catch Me If You Can ,https://www.spoj.com/problems/CMIYC,CMIYC,[]
Ishant can not Code,https://www.spoj.com/problems/AKVOD01,AKVOD01,[]
Stan Swaps Glasses,https://www.spoj.com/problems/AKVOD02,AKVOD02,[]
Special Blessing to Players,https://www.spoj.com/problems/AKVOD03,AKVOD03,[]
The Factorial Conundrum,https://www.spoj.com/problems/FACTCN,FACTCN,['numbertheory']
Dividing Money,https://www.spoj.com/problems/AKVOD04,AKVOD04,[]
Tabs,https://www.spoj.com/problems/TABS,TABS,[]
Vowel Density,https://www.spoj.com/problems/VDENSITY,VDENSITY,[]
Time Tracking,https://www.spoj.com/problems/TIMETRCK,TIMETRCK,[]
Odd,https://www.spoj.com/problems/ODDCOUNT,ODDCOUNT,[]
Reverse Precedence,https://www.spoj.com/problems/RPRECEDE,RPRECEDE,[]
Fun with flooring factorial,https://www.spoj.com/problems/IOPC_14A,IOPC_14A,[]
Student Chains,https://www.spoj.com/problems/STUDCHAN,STUDCHAN,[]
Can You Make It Empty 1,https://www.spoj.com/problems/EMTY,EMTY,[]
Equation,https://www.spoj.com/problems/EQU1,EQU1,[]
Again Equation,https://www.spoj.com/problems/EQUU2,EQUU2,[]
Largest Multiple,https://www.spoj.com/problems/LRGST2,LRGST2,[]
The Water Taps,https://www.spoj.com/problems/TAPS,TAPS,[]
Number of digits,https://www.spoj.com/problems/DIGITCNT,DIGITCNT,[]
The angry professor,https://www.spoj.com/problems/VEXPROF,VEXPROF,[]
Dukker The Topper,https://www.spoj.com/problems/NR3,NR3,[]
Interesting or Not,https://www.spoj.com/problems/INTNOS,INTNOS,[]
Base Conversion (Easy),https://www.spoj.com/problems/BASECVT,BASECVT,[]
Dipu and Maths,https://www.spoj.com/problems/DIPU1,DIPU1,[]
Naval and exam,https://www.spoj.com/problems/NAVAL1,NAVAL1,[]
Tarang and number of routes,https://www.spoj.com/problems/TARANG1,TARANG1,[]
Mr Toothless and His Task,https://www.spoj.com/problems/TTHLSS,TTHLSS,[]
Identity crisis(Medium),https://www.spoj.com/problems/LKID,LKID,[]
GRAVITY,https://www.spoj.com/problems/GRAVITY,GRAVITY,[]
Permutation Cycle Decomposition,https://www.spoj.com/problems/PERMCYC,PERMCYC,[]
Ohani And Unsolvable Math,https://www.spoj.com/problems/UNSLVM,UNSLVM,[]
Sleepy Addition 2,https://www.spoj.com/problems/ZZZADD,ZZZADD,[]
Sort for Addition,https://www.spoj.com/problems/ADSORT,ADSORT,[]
Name Sorting,https://www.spoj.com/problems/NSORT,NSORT,[]
ULAB Cse Deparment,https://www.spoj.com/problems/ULABCSE,ULABCSE,[]
Gaelic Spell Checker,https://www.spoj.com/problems/GAELSPEL,GAELSPEL,[]
SleepWalker,https://www.spoj.com/problems/ZZZSLEEP,ZZZSLEEP,[]
Sleepy Alice Goes to School,https://www.spoj.com/problems/ZZZALICE,ZZZALICE,[]
Fibonacci extraction Sum,https://www.spoj.com/problems/FIBOSUMT,FIBOSUMT,[]
Numeral Abbreviation Notation,https://www.spoj.com/problems/ABRNUM,ABRNUM,[]
COMPRESSED WORDS-2,https://www.spoj.com/problems/CW_2,CW_2,['text-processing']
Breakup App,https://www.spoj.com/problems/BRKUPAPP,BRKUPAPP,[]
Galvin and Time,https://www.spoj.com/problems/GAT,GAT,[]
Seperate the number,https://www.spoj.com/problems/KAUSH,KAUSH,[]
Small Boys and The Prinicpal,https://www.spoj.com/problems/SMALBOYS,SMALBOYS,[]
Positive,https://www.spoj.com/problems/ORTL1P01,ORTL1P01,[]
Highest,https://www.spoj.com/problems/ORTL1P02,ORTL1P02,[]
Calculation,https://www.spoj.com/problems/ORTL1P03,ORTL1P03,[]
Average,https://www.spoj.com/problems/ORTL1P04,ORTL1P04,[]
Smallest,https://www.spoj.com/problems/ORTL1P20,ORTL1P20,[]
SUBCUBE EDGE LCM,https://www.spoj.com/problems/CUBELCM,CUBELCM,[]
Mr Toothless and His Number Theory,https://www.spoj.com/problems/BBD,BBD,[]
Jon and Cow,https://www.spoj.com/problems/DBAL,DBAL,[]
Fahrenheit,https://www.spoj.com/problems/ORTL1P06,ORTL1P06,[]
Leapyear,https://www.spoj.com/problems/ORTL1P07,ORTL1P07,[]
Connecting Networks,https://www.spoj.com/problems/GTL,GTL,[]
BOB AND BANANAS,https://www.spoj.com/problems/BANANAS,BANANAS,[]
Moon Safari (easy),https://www.spoj.com/problems/MOON,MOON,[]
Circle Hazard-1,https://www.spoj.com/problems/CRCLH,CRCLH,[]
Distributing Chocolates,https://www.spoj.com/problems/CHKL,CHKL,[]
Not so fast,https://www.spoj.com/problems/NTSF,NTSF,[]
Even Odd Problem,https://www.spoj.com/problems/EOPR,EOPR,[]
Shokry and Strings,https://www.spoj.com/problems/SHOKRY,SHOKRY,[]
Kareem and Even Numbers,https://www.spoj.com/problems/KAREEM,KAREEM,[]
Druid and Queries,https://www.spoj.com/problems/DRUID,DRUID,[]
Maram and Queue,https://www.spoj.com/problems/MARAM,MARAM,[]
Math Assignment,https://www.spoj.com/problems/AHMAXAVG,AHMAXAVG,[]
Amr and Math,https://www.spoj.com/problems/AMRALAA,AMRALAA,[]
Eagle and Assassin’s Creed,https://www.spoj.com/problems/ACEAGLE,ACEAGLE,[]
Fahmy and Fractions,https://www.spoj.com/problems/FAHMY,FAHMY,[]
Easy Task,https://www.spoj.com/problems/MOSAPLGN,MOSAPLGN,[]
Vowels,https://www.spoj.com/problems/KVOWELS,KVOWELS,[]
String! String! String!,https://www.spoj.com/problems/STRSTR,STRSTR,[]
Connectivity,https://www.spoj.com/problems/GRACON,GRACON,[]
Simple Calculator,https://www.spoj.com/problems/HCPC0014,HCPC0014,[]
Just draw a square ,https://www.spoj.com/problems/HCPC0114,HCPC0114,[]
Do or Die !!,https://www.spoj.com/problems/ESEQU,ESEQU,[]
Easy Equation,https://www.spoj.com/problems/ESQU,ESQU,[]
Remove Duplicates,https://www.spoj.com/problems/REMDUP,REMDUP,[]
Remove Duplicates 2,https://www.spoj.com/problems/REMDUP2,REMDUP2,[]
Remove Duplicates 3,https://www.spoj.com/problems/REMDUP3,REMDUP3,[]
Recursive Functions,https://www.spoj.com/problems/RFUN,RFUN,[]
Journey of nikki,https://www.spoj.com/problems/JNK,JNK,[]
Friendship Bond,https://www.spoj.com/problems/FBND,FBND,[]
nikkiNXN,https://www.spoj.com/problems/NN,NN,[]
Simplest Pattern Search ,https://www.spoj.com/problems/STRSRC,STRSRC,[]
Simplest Pattern Search with Spaces,https://www.spoj.com/problems/STRSRC2,STRSRC2,[]
Students Database,https://www.spoj.com/problems/STUDID,STUDID,[]
Rotations,https://www.spoj.com/problems/EC_WORLD,EC_WORLD,[]
The world and Contients,https://www.spoj.com/problems/EC_MUN,EC_MUN,[]
National Day Vietnam 2 9 2014,https://www.spoj.com/problems/VNQK2014,VNQK2014,[]
The Patriotic Indian,https://www.spoj.com/problems/JAIHO,JAIHO,[]
Sum,https://www.spoj.com/problems/UCBINTA,UCBINTA,[]
Universal Radius,https://www.spoj.com/problems/UNIR,UNIR,[]
Vowel again,https://www.spoj.com/problems/VWL2,VWL2,[]
Its a Bit Game,https://www.spoj.com/problems/XORVAL,XORVAL,[]
XYZ-Strings,https://www.spoj.com/problems/XYZSTR,XYZSTR,[]
HardDisk Drive,https://www.spoj.com/problems/HDD,HDD,[]
Palindrome Query,https://www.spoj.com/problems/PALINQUE,PALINQUE,[]
At random,https://www.spoj.com/problems/TAP2014A,TAP2014A,[]
Sum of Digits,https://www.spoj.com/problems/SODUJ,SODUJ,[]
Divisibility Check ,https://www.spoj.com/problems/DIVCHK,DIVCHK,[]
Arithmetic Expressions,https://www.spoj.com/problems/AREX,AREX,[]
Prana and The Series,https://www.spoj.com/problems/PRWAS,PRWAS,[]
2x2 Subgrid Sum Problem (hard),https://www.spoj.com/problems/GRIDSUM2,GRIDSUM2,[]
A Gift for You 2,https://www.spoj.com/problems/GFT2,GFT2,[]
Lowest Common Ancestor,https://www.spoj.com/problems/LCASQ,LCASQ,[]
General Joke,https://www.spoj.com/problems/NPC2014D,NPC2014D,['adhoc']
A multiplied B equal to N,https://www.spoj.com/problems/NAJMBN,NAJMBN,[]
Square,https://www.spoj.com/problems/NAJSQ,NAJSQ,[]
Carl Friedrich Gauss,https://www.spoj.com/problems/NAJCFG,NAJCFG,[]
Khoj The Search,https://www.spoj.com/problems/NAJKTS,NAJKTS,[]
Dr. Sheldon cooper and Pseudo code,https://www.spoj.com/problems/NAJDSCPC,NAJDSCPC,[]
Amazing Subset,https://www.spoj.com/problems/NAJAS,NAJAS,[]
Annie’s 18th Birthday,https://www.spoj.com/problems/NAJEB,NAJEB,[]
Mission Ananta Jalil,https://www.spoj.com/problems/NAJMAJ,NAJMAJ,[]
Count the miscall,https://www.spoj.com/problems/NAJCM,NAJCM,[]
Dictionary,https://www.spoj.com/problems/NAJD,NAJD,[]
Add,https://www.spoj.com/problems/NAJA,NAJA,[]
Shopkeeper Order,https://www.spoj.com/problems/NAJSO,NAJSO,[]
Find out Defect Ball,https://www.spoj.com/problems/NAJFDB,NAJFDB,[]
Triangle Under a Circle,https://www.spoj.com/problems/NAJTUC,NAJTUC,[]
Prime Land and Next Prime number,https://www.spoj.com/problems/NAJPLNP,NAJPLNP,[]
Print ♥,https://www.spoj.com/problems/NAJPLOV,NAJPLOV,[]
Cumulative Sum Query,https://www.spoj.com/problems/CSUMQ,CSUMQ,[]
BASE FIGHT,https://www.spoj.com/problems/BASS,BASS,[]
War Message,https://www.spoj.com/problems/WARMSG,WARMSG,[]
String Jutsu,https://www.spoj.com/problems/ALPHANUM,ALPHANUM,[]
LCM Sum(Hard),https://www.spoj.com/problems/LCMSUMH,LCMSUMH,[]
VEGETABLE SHOPKEEPER 1,https://www.spoj.com/problems/WEIGHT1,WEIGHT1,[]
